cluster,gene,score,logfoldchange,pval,pval_adj
15,islr2,13.740541,7.7446947,5.804040073601085e-43,2.321616029440434e-40
15,kidins220a,13.623513,7.468628,2.902622395810662e-42,9.67540798603554e-40
15,stmn1b,13.332664,4.2638555,1.494650630873968e-40,4.2704303739256227e-38
15,stmn4,12.914552,6.1867805,3.7260594530030177e-38,9.315148632507543e-36
15,gap43,11.895029,6.6432295,1.256086256515547e-32,2.7913027922567712e-30
15,rbpms2b,11.193139,5.199326,4.4055744304833953e-29,8.81114886096679e-27
15,map1aa,11.098708,3.9913743,1.2727007249807108e-28,2.3140013181467472e-26
15,map1b,10.917916,3.6722255,9.464217953543894e-28,1.5773696589239823e-25
15,rbpms2a,10.664981,5.1529326,1.4842982191530004e-26,2.2835357217738466e-24
15,stx1b,10.642938,3.243379,1.8810264550931264e-26,2.6871806501330375e-24
15,gpm6ab,10.5316925,3.5303469,6.171465590596412e-26,8.228620787461883e-24
15,stmn2b,10.393677,6.0389004,2.649399561742175e-25,3.3117494521777186e-23
15,marcksl1b,10.158888,2.8890564,3.0250791641782004e-24,3.558916663739059e-22
15,snap25a,10.102449,3.424113,5.3879476789228346e-24,5.910063133286743e-22
15,sox11a,10.098409,4.1045923,5.614559976622405e-24,5.910063133286743e-22
15,vim,9.990671,4.630049,1.6744452231919196e-23,1.6744452231919197e-21
15,inab,9.338892,6.25162,9.734733952011275e-21,9.27117519239169e-19
15,agrn,9.305007,4.5645885,1.3398371884216756e-20,1.2180338076560689e-18
15,pax6b,9.288147,3.264972,1.5699702818091602e-20,1.3651915493992697e-18
15,spegb,9.225238,4.9660625,2.8293137975091464e-20,2.263451038007317e-18
15,ndrg4,9.017176,2.744184,1.9300024206131737e-19,1.429631422676425e-17
15,sorcs2,8.953113,4.217797,3.455975478214546e-19,2.46855391301039e-17
15,kif26bb,8.913589,6.5918736,4.940678972143952e-19,3.4073648083751395e-17
15,tmsb,8.901302,4.7103367,5.519524489707935e-19,3.679682993138624e-17
15,tmem178b,8.888461,3.0627058,6.196132039759701e-19,3.997504541780452e-17
15,map7d2a,8.851412,3.4944916,8.6418801310559955e-19,5.401175081909997e-17
15,scarb2a,8.843521,3.1346924,9.27487905293618e-19,5.62113881996132e-17
15,nrxn2a,8.818681,4.213262,1.1581574908607578e-18,6.81269112271034e-17
15,tmsb4x,8.769102,1.9438832,1.8009715392465703e-18,1.0005397440258725e-16
15,pax6a,8.75424,3.0539687,2.05483024494891e-18,1.1107190513237352e-16
15,alcamb,8.33583,6.7229967,7.695681403678885e-17,3.847840701839442e-15
15,actb1,8.121585,2.4133599,4.601342545488648e-16,2.2445573392627552e-14
15,shc1,7.643084,3.47159,2.1207931511905068e-14,9.864154191583753e-13
15,CRACD,7.6342716,3.3605292,2.271008662578079e-14,1.0322766648082178e-12
15,meis2a,7.6182003,4.0657034,2.5723726050377712e-14,1.1432767133501206e-12
15,ank2a,7.3997383,3.8004866,1.3645330901286383e-13,5.932752565776688e-12
15,igsf9ba,7.3536663,2.909918,1.928430877357255e-13,8.206088839818107e-12
15,basp1,7.0952144,2.959688,1.2915114614021201e-12,5.381297755842167e-11
15,nrxn1a,7.027932,2.5661168,2.0961684685236935e-12,8.555789667443647e-11
15,luzp2,6.9499726,4.4728546,3.653571807548374e-12,1.4614287230193496e-10
15,ebf3a-1,6.924711,4.851906,4.3686574441215414e-12,1.7131989976947224e-10
15,gng13b,6.9141116,3.051336,4.708042258351531e-12,1.8107854839813583e-10
15,slc44a1b,6.869904,2.012851,6.424500120364944e-12,2.424339668062243e-10
15,cacna1ab,6.8602037,5.462855,6.87624121935532e-12,2.546756007168637e-10
15,nav3,6.805419,3.7850204,1.0075557618012545e-11,3.6638391338227434e-10
15,slc17a6b,6.7727547,3.4827404,1.263532105486829e-11,4.512614662452961e-10
16,apoc1,42.58074,8.27288,0.0,0.0
16,ccl34b.1,40.81671,7.9596457,0.0,0.0
16,tmsb4x,40.77619,4.328093,0.0,0.0
16,lgals9l1,39.98902,8.771706,0.0,0.0
16,apoeb,39.89762,6.1567607,0.0,0.0
16,lgals3bpb,38.524765,8.018693,0.0,0.0
16,actb2,37.868862,3.6462574,0.0,0.0
16,actb1,37.43193,4.640836,1.1820792904554175e-306,2.955198226138544e-304
16,arpc1b,36.545086,7.226143,2.134228669168685e-292,4.7427303759304113e-290
16,pfn1,36.470234,6.4090457,3.287993999755275e-291,6.57598799951055e-289
16,cd74a,34.769455,7.2160287,7.043871685821243e-265,1.2807039428765898e-262
16,fcer1gl,33.262436,6.6998644,1.3493698324992576e-242,2.248949720832096e-240
16,npc2,32.40691,6.093558,2.1937321965182925e-230,3.374972610028143e-228
16,grna,31.854286,7.0630956,1.1481479934315894e-222,1.6402114191879849e-220
16,psap,30.941519,4.333035,3.303980986991911e-210,4.405307982655882e-208
16,ctsc,30.556728,6.7436843,4.602852246906862e-205,5.753565308633577e-203
16,si:dkey-27i16.2,29.96756,6.796814,2.5985233274776557e-197,3.0570862676207713e-195
16,coro1a,29.916403,6.2644033,1.204159619890469e-196,1.3379551332116322e-194
16,cd74b,29.895664,6.461734,2.2405311960813034e-196,2.3584538906118982e-194
16,mpp1,29.50872,5.5464597,2.22517957461978e-191,2.22517957461978e-189
16,ARF5,29.264557,4.8157864,2.931583051881863e-188,2.791983858935108e-186
16,mrc1b,29.011469,5.9138355,4.715879309215215e-185,4.287163008377469e-183
16,ctss2.2,28.430569,6.313586,8.474280102434732e-178,7.368939219508463e-176
16,havcr1,28.363266,7.027394,5.74300514609729e-177,4.7858376217477413e-175
16,arhgdig,28.346611,5.6517434,9.215309555336712e-177,7.372247644269369e-175
16,cndp2,28.158308,5.2792335,1.8959980263472052e-174,1.458460020267081e-172
16,lgals2a,28.029896,5.030925,7.024109137153542e-173,5.203043805298921e-171
16,rap1b,27.68296,4.369942,1.1198986276565326e-168,7.999275911832376e-167
16,mhc2a,27.479462,6.148332,3.090030607882073e-166,2.131055591642809e-164
16,txnipa,27.139072,5.325417,3.407746436638465e-162,2.2718309577589768e-160
16,anxa3b,27.037495,5.9043903,5.3587795964885506e-161,3.4572771590248716e-159
16,spi1b,27.028467,6.225772,6.842214585557804e-161,4.2763841159736275e-159
16,cd63,26.96144,4.6607533,4.188957621690957e-160,2.538762194964216e-158
16,g0s2,26.457554,7.2042503,2.9870504522938845e-154,1.7570885013493436e-152
16,mcamb,25.965454,7.5675383,1.2167426858099907e-148,6.95281534748566e-147
16,lgmn,25.678701,4.2753673,2.021877507663209e-145,1.1232652820351163e-143
16,grn1,25.610828,5.3812823,1.1556690146074212e-144,6.246859538418494e-143
16,tgm2l,25.570513,7.990704,3.247627683485267e-144,1.7092777281501407e-142
16,laptm5,25.464603,6.1005826,4.864942881197802e-143,2.49484250317836e-141
16,mpeg1.1,25.18948,6.2040153,5.223468000737994e-140,2.6117340003689967e-138
16,si:ch1073-392o20.2,25.123587,4.918521,2.74799509981353e-139,1.3404854145431853e-137
16,slc3a2a,24.459105,5.6571693,4.0264106513615776e-132,1.917338405410275e-130
16,si:ch211-212k18.7,24.2913,6.0559163,2.4225886718656162e-130,1.1267854287747053e-128
16,fabp11a,24.171356,6.6838574,4.452964292383747e-129,1.979095241059443e-127
16,lgals9l3,24.03629,7.0116963,1.161392337046385e-127,5.049531900201674e-126
16,zgc:103700,23.841944,6.029978,1.227540515033446e-125,5.223576659716792e-124
16,srgap2,23.75052,5.253495,1.0852182347912001e-124,4.521742644963334e-123
16,bri3,23.340656,4.690362,1.714791193319473e-120,6.999147727834584e-119
16,asah1b,22.952536,5.3405786,1.3900328341413344e-116,5.560131336565337e-115
16,ctsz,22.84475,5.9333296,1.6480099754292096e-115,6.46278421736945e-114
17,cadpsa,17.529587,7.320191,8.518541614424074e-69,1.7037083228848148e-65
17,plch2a,16.669165,5.942514,2.1964098822699914e-62,2.1964098822699915e-59
17,syt5b,16.574831,5.978352,1.05961192962457e-61,7.064079530830467e-59
17,kiaa1549la,15.36721,5.243741,2.716153346255194e-53,1.358076673127597e-50
17,trpm1b,14.562634,6.049635,4.8550278564619075e-48,1.942011142584763e-45
17,RIC3,14.3853855,5.963491,6.3920580668887545e-47,2.1306860222962514e-44
17,myo1b,14.078756,4.403155,5.130493631481762e-45,1.4658553232805034e-42
17,ca10a,13.633924,6.327169,2.5167581616862675e-42,6.2918954042156685e-40
17,map4l,13.306939,3.6445532,2.109484068500664e-40,4.68774237444592e-38
17,vamp1,13.072464,4.298824,4.730789076669611e-39,9.461578153339221e-37
17,rgs16,13.008591,4.3393564,1.0933931879431631e-38,1.8514053651855375e-36
17,lhx4,13.007381,5.1287084,1.1108432191113226e-38,1.8514053651855375e-36
17,nrgna,12.9338455,5.016248,2.8994464673113043e-38,4.460686872786622e-36
17,atp2b3b,12.124316,4.7474318,7.851316359488735e-34,1.121616622784105e-31
17,gnao1b,11.758796,4.599603,6.36356949488032e-32,8.484759326507094e-30
17,nat16,11.1692,3.2144167,5.769836813013975e-29,7.212296016267468e-27
17,dpp6b,10.975917,4.4917827,4.98970210650557e-28,5.870237772359493e-26
17,si:ch211-156l18.8,10.83954,5.3243814,2.2359412971530114e-27,2.484379219058902e-25
17,syt13,10.604591,5.5852447,2.8370062498723097e-26,2.986322368286642e-24
17,ppp1r14c,10.481129,3.383967,1.0547749959193463e-25,1.0547749959193462e-23
17,ptpn13,10.470019,4.365733,1.1861822285056655e-25,1.129697360481586e-23
17,dgkaa,10.181126,6.8652477,2.4075887042250478e-24,2.1887170038409527e-22
17,cabp5a,9.925502,3.5772855,3.2247598786745235e-23,2.8041390249343682e-21
17,irbpl,9.911084,5.3285704,3.725806515189583e-23,3.1048387626579858e-21
17,igsf21b,9.678708,4.463468,3.713789798552237e-22,2.9710318388417893e-20
17,SMIM36,9.562837,3.8097725,1.1457236097464443e-21,8.486841553677365e-20
17,gng13b,9.488848,3.4542103,2.3360201463059253e-21,1.6685858187899465e-19
17,si:ch211-121j5.4,8.918227,4.2958865,4.738134031416113e-19,3.2676786423559397e-17
17,gnb3a,8.888805,4.090235,6.176954729761961e-19,4.1179698198413075e-17
17,atp2b4,8.746897,3.432543,2.193001372045579e-18,1.3706258575284867e-16
17,scg2b,8.731675,5.1097846,2.5092744860387862e-18,1.5207724157810826e-16
17,plpp3,8.680925,4.9733534,3.925630028912949e-18,2.3091941346546756e-16
17,rgs11,8.647788,4.42789,5.250734042421962e-18,3.0004194528125493e-16
17,fmn2a,8.354734,2.9860272,6.55801606355915e-17,3.451587401873237e-15
17,chtf18,8.315603,5.8996267,9.128682009167452e-17,4.681375389316642e-15
17,prkd3,8.283289,5.5939054,1.1981968813231242e-16,5.990984406615621e-15
17,si:ch211-160f23.7,8.231186,3.4307854,1.8536873139051728e-16,8.82708244716749e-15
17,slc12a5b,8.099252,2.553951,5.529814526638125e-16,2.5720067565758723e-14
17,iqsec3a,7.9260216,3.1417625,2.2627813874988536e-15,1.0285369943176607e-13
17,lrit1a,7.86143,3.0480952,3.797720555192062e-15,1.687875802307583e-13
17,ptp4a3a,7.820843,4.8551793,5.247072074053657e-15,2.2813356843711555e-13
17,vsx1,7.8043833,3.3582857,5.979324346897415e-15,2.544393339105283e-13
17,si:dkey-205h13.1,7.7910905,2.3183486,6.643328720204648e-15,2.768053633418603e-13
17,map7d2a,7.7870727,3.3841226,6.857961497466124e-15,2.799167958149438e-13
17,tjp2a,7.7753115,3.1998596,7.526203986459087e-15,3.0104815945836345e-13
17,gdpd5b,7.737485,3.559968,1.0140270883588164e-14,3.9765768170933976e-13
17,prkcaa,7.6260004,3.9273267,2.4214918414971658e-14,9.313430159604484e-13
17,tmem178b,7.2744346,2.6409502,3.4787479253746207e-13,1.3127350661791022e-11
17,map1aa,7.174607,2.843711,7.251521233445909e-13,2.6857486049799663e-11
17,adarb2,7.1509333,4.374569,8.618973855653983e-13,3.134172311146903e-11
18,col1a2,11.125733,11.6709175,9.402979498734302e-29,1.291971710055275e-25
18,col1a1b,11.097364,9.832007,1.2919717100552751e-28,1.291971710055275e-25
18,fstl1b,11.034652,8.255924,2.6005601488803595e-28,1.7337067659202396e-25
18,ahnak,10.936173,6.6120424,7.739810517981588e-28,3.8699052589907943e-25
18,pdgfra,10.602556,9.464837,2.899437351891426e-26,1.1597749407565704e-23
18,col5a1,10.530016,7.894756,6.282386187445235e-26,2.0941287291484114e-23
18,ecrg4a,10.130018,10.560978,4.0657432876655284e-24,1.1616409393330082e-21
18,lama4,10.102429,8.688408,5.389034725281448e-24,1.2734045062693312e-21
18,nid1a,10.096407,9.367757,5.73032027821199e-24,1.2734045062693312e-21
18,f5,9.899466,11.166955,4.185068278654662e-23,8.370136557309324e-21
18,krt8,9.747383,6.116478,1.892838587070688e-22,3.4415247037648874e-20
18,col4a1,9.662249,10.28805,4.361841779295913e-22,7.269736298826521e-20
18,itga1,9.410389,9.67854,4.943051757973429e-21,7.604695012266814e-19
18,efemp2a,9.135388,8.80896,6.517244467235881e-20,9.310349238908401e-18
18,mmel1,9.031101,7.1732335,1.6995228875806018e-19,2.2660305167741357e-17
18,tfpia,8.993746,6.9064355,2.389442822792281e-19,2.9868035284903515e-17
18,col6a4a,8.928679,9.905652,4.3112400012109395e-19,5.0720470602481635e-17
18,sparc,8.8531275,5.0149994,8.510018051339242e-19,9.455575612599159e-17
18,mmp2,8.51783,6.7808022,1.625712015782848e-17,1.6418779976387696e-15
18,zcchc24,8.516684,6.9323964,1.6418779976387697e-17,1.6418779976387696e-15
18,olfml3b,8.461277,10.997863,2.644663645607319e-17,2.5187272815307798e-15
18,icn,8.424884,3.9124255,3.611079762906492e-17,3.2827997844604472e-15
18,ccl38.1,8.418724,8.762744,3.806060412798666e-17,3.3096177502597095e-15
18,arhgef4,8.21978,4.5795755,2.0387687808978788e-16,1.6989739840815655e-14
18,lamc3,8.202631,9.797523,2.3518290913023152e-16,1.881463273041852e-14
18,pcolcea,8.186842,9.214044,2.681705949423764e-16,2.0628507303259725e-14
18,avpr1ab,7.9676147,10.433022,1.6176626068581878e-15,1.1982685976727317e-13
18,tmem47,7.750237,6.612361,9.172104092199922e-15,6.551502922999943e-13
18,clec14a,7.73752,10.64475,1.0137439201771522e-14,6.991337380532083e-13
18,adgrl2a,7.69613,4.5869207,1.402493956104586e-14,9.349959707363907e-13
18,si:ch211-160j14.3,7.683214,8.264283,1.5514576956885487e-14,1.0009404488313217e-12
18,ctsla,7.6143875,3.6856468,2.6494433776549616e-14,1.655902111034351e-12
18,clu,7.6066384,3.2824037,2.8131684693946968e-14,1.7049505875119374e-12
18,tln1,7.5884194,4.3524947,3.238317672011115e-14,1.9048927482418324e-12
18,epas1a,7.549306,6.4714193,4.375838834623621e-14,2.5004793340706403e-12
18,DAB2,7.541939,4.6139426,4.630351962342552e-14,2.5724177568569734e-12
18,ARF5,7.477835,3.6664047,7.555687948417134e-14,4.084155647793046e-12
18,tgfbi,7.460105,8.695198,8.645353032687212e-14,4.5501858066774805e-12
18,calcrla,7.3869224,7.451433,1.5026623503427635e-13,7.705960770988532e-12
18,gpc4,7.2601213,6.059835,3.867430577413566e-13,1.9337152887067828e-11
18,matn4,7.2536254,10.764286,4.057612114122968e-13,1.9363454591933673e-11
18,col1a1a,7.253335,11.122804,4.066325464306071e-13,1.9363454591933673e-11
18,col6a3-1,7.2440114,9.93848,4.3560465822156247e-13,2.0260681777747093e-11
18,fap,7.227137,8.780969,4.93281532967018e-13,2.2421887862137183e-11
18,tfap2a,7.148758,3.8561873,8.756664526610205e-13,3.891850900715647e-11
18,serpinh1b,7.1100116,7.041857,1.1603337368222005e-12,5.0449292905313065e-11
18,tmsb4x,7.0398703,2.0445879,1.924187330392841e-12,8.188031193161025e-11
18,spon1b,6.8958282,7.329124,5.355181968976569e-12,2.2313258204069037e-10
18,f3b,6.829218,6.5416007,8.537868738302475e-12,3.4848443829806017e-10
18,rbpms2b,6.6862917,3.8194785,2.2889631299433477e-11,9.15585251977339e-10
19,slc44a1b,18.553286,6.374812,7.671652970884919e-77,1.5343305941769836e-73
19,plp1b,18.046064,11.759638,8.471774445172151e-73,7.594544562196239e-70
19,qki2,18.029696,7.7691607,1.139181684329436e-72,7.594544562196239e-70
19,mbpa,17.854767,7.849236,2.6538695952133165e-71,1.3269347976066583e-68
19,scdb,17.239256,7.142134,1.3475859947409547e-66,5.3903439789638184e-64
19,arhgap23a,17.011032,6.187042,6.802897919690684e-65,2.2676326398968944e-62
19,cldnk,16.989529,11.736905,9.817547366790525e-65,2.8050135333687214e-62
19,cd59,16.801748,10.577061,2.3695669062986089e-63,5.923917265746522e-61
19,cldn19,16.524418,10.928917,2.4479239020986124e-61,5.037080078874773e-59
19,cd82a,16.522703,7.4194083,2.5185400394373866e-61,5.037080078874773e-59
19,ly75,16.464792,7.0685215,6.56884549472453e-61,1.1943355444953692e-58
19,nfasca,16.218927,5.2074575,3.7061480580092494e-59,6.176913430015416e-57
19,si:dkey-200l5.4,16.079597,11.578073,3.5467996515189935e-58,5.456614848490759e-56
19,mag,15.915112,10.792411,4.977788097821686e-57,7.11112585403098e-55
19,cd9b,15.894774,10.067446,6.887623750519491e-57,9.183498334025989e-55
19,tuft1a,15.681646,7.7742877,2.01951524121979e-55,2.5243940515247376e-53
19,gpm6ab,15.642386,4.98876,3.74426515818485e-55,4.405017833158646e-53
19,zgc:174888,15.56724,6.932892,1.2153949923357267e-54,1.3504388803730298e-52
19,marcksl1b,15.356424,4.605228,3.2078604013443992e-53,3.376695159309894e-51
19,tuba8l3,15.246845,9.292983,1.7278285383399053e-52,1.7278285383399053e-50
19,lmo7a,15.055124,7.312663,3.194990511945418e-51,3.0428481066146833e-49
19,tlcd5a,14.913598,7.345905,2.6886677144076694e-50,2.4442433767342452e-48
19,apba1a,14.435279,6.5286713,3.1038912689752407e-47,2.699035886065427e-45
19,si:ch73-335m24.2,14.409074,11.384768,4.537563670484792e-47,3.7813030587373263e-45
19,zgc:153981,14.387782,8.149251,6.174454615180057e-47,4.939563692144046e-45
19,vim,14.352723,5.621005,1.0243487032200757e-46,7.879605409385198e-45
19,cadm4,14.2883,6.052816,2.5885467613775347e-46,1.9174420454648406e-44
19,dip2ba,14.022559,5.492051,1.134492420755247e-44,8.103517291108906e-43
19,crp1,13.957402,11.578732,2.8358150911630205e-44,1.9557345456296692e-42
19,si:rp71-19m20.1,13.671527,6.578388,1.5020994893974655e-42,1.0013996595983104e-40
19,basp1,13.618346,5.0702977,3.1154368971598056e-42,2.009959288490197e-40
19,map4l,13.533834,3.6023529,9.873566589017687e-42,6.170979118136054e-40
19,CRACD,13.314021,5.2980204,1.9187179439344912e-40,1.1628593599602977e-38
19,wnk4b,13.281939,6.7515416,2.9466466170143105e-40,1.7333215394201825e-38
19,tlcd1,12.886908,10.923854,5.334021799654964e-38,3.0480124569456934e-36
19,hepacama,12.613412,8.098481,1.781126701571348e-36,9.895148342063045e-35
19,slc38a3a,12.470748,4.5845466,1.0780896224462168e-35,5.827511472682253e-34
19,qkia,12.387431,3.841751,3.056772521619608e-35,1.6088276429576885e-33
19,myrf,12.309597,6.6345267,8.042390058072981e-35,4.12430259388358e-33
19,elovl1b,12.266339,5.9707456,1.3732280922164384e-34,6.866140461082192e-33
19,aatkb,12.180239,7.010408,3.961224555973947e-34,1.9323046614507057e-32
19,slc6a9,12.130593,3.9962397,7.272065283330461e-34,3.4628882301573623e-32
19,ninj2,12.103338,9.618012,1.0140223038130034e-33,4.7163828084325743e-32
19,sox10,11.940279,6.493406,7.297783147507737e-33,3.3171741579580625e-31
19,sc:d189,11.882542,8.587511,1.4586413130633545e-32,6.482850280281576e-31
19,flrt2,11.8635235,6.3183837,1.8310427935036916e-32,7.961055623929094e-31
19,stmn1b,11.848725,3.2977312,2.184889437388768e-32,9.297401861228799e-31
19,mbpb,11.781179,6.777857,4.8805066126743874e-32,2.0335444219476613e-30
19,ptprea,11.5842085,4.573249,4.955222272605098e-31,2.0225397031041214e-29
19,apoeb,11.343546,3.4873981,7.984226729477758e-30,3.193690691791103e-28
